cat_user_id,cat_comment_time,cat_user_name,cat_user_comment,cat_user_pic,cat_score
,2016-10-22,pnbdiph1212,"期待了很久的一次游玩，南昌万达主题乐园位于江西省南昌市,南昌万达文化旅游城，公交路线有,1、39路长班公交线路:八一桥-万达国际度假区（南龙蟠街站）（6:30-18:00）,2、839路微公交:西客站东广场-万达国际度假区（南龙蟠街站）（7：00-19：00）,3、501路公交:欧尚停车场-万达国际度假区（南龙蟠街站）（6：00-17：30）,4、817路微公交:省行政中心-度假区（南龙蟠街站）（冬令6:40-20：00；夏令6:30...",共8张》,
,2016-10-18,M45****085,这里一票通玩里面所有的娱乐设施，品种多多，体验多多，趣味多多，实惠多多！里面有世界最高的冲上云霄过山车，世界最长的木制过山车，以及各种美景和美味！,,
,2016-10-17,康定灌婴,总体来说玩的还是比较多样，但是想一天全部玩个遍，那就要考验体力了。园外很多本地农民在兜售优惠门票和雨衣，感觉有点像早期火车站拉客的。游乐场是建好了，管理还是挺考验人的。知识性似乎弱了一点，很难再来第二次。,,
,2016-10-17,M45****085,很好玩的一个地方，建议大家周末有空去玩玩，玩的品种很多，不同体验多多！,,
,2016-10-16,_CFT01****4470723,感觉玩的很累但是很爽 大型的项目都玩了都很刺激 晚上还有万圣节的表演很酷 挺便宜的票就是里面的东西有点贵可以自己带点东西进入的,,
,2016-10-16,_WeCh****20623,不行，里面游乐设施不错！很好，玩的很开心，下次，再去！,,
,2016-10-16,138****6548,"比上海的,规模大，游玩的设备较多，适合孩子们玩，对60岁以上的老人基本上没啥可以参与的，只能坐等看演出，里面方向指示牌不够齐全，找不到出口，且食品贵。",,
,2016-10-15,高跟鞋与小叶曲,下午人就多了基本就要排队了，不过还是玩到了很多很给力，还有很多项目没玩到下次在去一定要把那些没玩到全部给补回来，吃的东西有点贵。,,
,2016-10-12,蜡笔小小小鑫,太大了，太给力了！过山车就有三中，绿蛇木质结构的必须玩儿，真的太爽快！还有那种跳楼机，一秒钟升天落地呢！想想都给力只是我不敢玩儿，其他的大项目基本上都玩了！至少得一天才能玩儿透…,,
,2016-10-09,菱蓉,在酒店订的三园联票……结果比网上买还麻烦……不能在自助机上取票……也没人告知……等排了很长的队后发现取不了后才被告知要去售票处换票……又排了很长很长的对去换……真是折腾人……,,
,2016-10-08,_M18****1618,为什么只有4分呢？因为今天天气晴朗，只是风大了点 所以过山车项目全部停止运行！ 我们特意冲着过山车去的，结果因为10月8号去，很多设施都在检修，开放的游乐项目少的可怜，连商家都很多未开张！！！,,
,2016-10-08,M47****687,里我寻找到了刺激，过山车是那么高，那么大……还有大摆锤，跳楼机，空中脚踏车，等等，让我流连忘返！ 风景也迷人，晚上的世界也挺不错的，灯，看的眼花缭乱……,,
,2016-10-08,月月鸟的小窝,南昌万达主题乐园地处红谷滩的边缘位置，规模很大，是万达集团打造的本土化精品乐园，乐园内游玩项目很多，值得好好玩玩，非常不错。尤其带娃去很好玩。,,
,2016-10-08,M35****256,玩的很开心，但是园内很大，走的很累，项目真的很多，还有好多没有玩到，那三个过山车一定不能错过，最喜欢竹林绿蟒，但是国庆人真的好多好多，每个过山车都排了将近一个小时的队，鱼跃龙门不管上午下午都要排两个多小时，环境很好很漂亮，而且园区工作人员服务态度都很好，个人感觉云霄飞车比直冲云霄（跳楼机）刺激很多，失重感更剧烈，如果先玩了云霄飞车会感觉之后的刺激项目都能够接受了，但是凤舞九天真...,,
,2016-10-07,开封小布鞋,这里的过山车 是中国最大的 一共有三个都很刺激 很好玩 特别是那个木质的爽,,
,2016-10-07,柠鲡guo1016,很不错的地方，值得来看看玩玩！,,
,2016-10-06,_WeCh****87768,服务很好，过山车太爽了，玩了一次，反正就是好,,
,2016-10-06,秋天,"这里象其他主题乐园一样都是给青少年儿童们游玩的好去处。南昌万达乐园分六大片区，有世外桃源、竹海秘境、云霄仙阁、仙女奇缘、鄱阳渔家和五彩瓷都。每一个片区都有他各自的特色。但每个片区都有游乐设施、商店、,店，大部分片区都有演艺剧场。很多游乐设施让人心惊肉跳、头晕目眩。大部分剧场演出的是短时间的情景剧。",,
,2016-10-06,茶几,适合小朋友，灯光喷泉秀好看，大人老人玩的项目不多！,,
,2016-10-06,我思我不在,"和,有差距是肯定的，游乐项目都很传统，各大乐园其实都差不多。还有国庆人太多，排队要半个小时到两个小时。主要就是来看晚上的,秀，这个也是大多数人关心的，估计两百多的门票这个就值一百了。我看的是6点半场的，具体时间可能会变动，不能错过。",,
,2016-10-06,M25****777,王校长家的乐园，还是挺震撼的，尤其是六点半的喷泉烟火秀，确实很美，让门票价瞬间超值了。另外游乐设施，云霄飞车和大摆钟还是很刺激，心脏忽上忽下，那种嘶吼有种把城市里嘈杂生活宣泄出来了。只可惜买了雨衣，因为人太多，没体验到峡谷激流,,
,2016-10-06,M20****886,"孩子们的乐园，好玩是肯定没得说的，我想推荐的是两点：青花剧场的《瓷都历险记》很精彩，短短半个小时融合了杂技，歌舞、,的表演，舞美、道具都独具匠心，进去了一定要去看看，我们是下午两点半开始的，你们如果想看进园是要注意关注演出时间！还有一点值得一提就是管理很到位，虽然人多确不拥挤，休息的地方也随时都有，孩子们玩的开心，大人们也不累！",,
,2016-10-05,e80****99,还去值得去玩的，就是能搞个APP就好了，不用看纸质地图。,,
,2016-10-05,帝月,"里面的龙飞凤舞高度77米特别刺激据说是全世界最高的体验之后其他游乐场过山车是渣渣要出行的,去8点30就要到那抢先进入会多玩好几个项目",,
,2016-10-04,M23****850,盛名之下 其实难副，对乐园抱着很大期待去的，结果大失所望，运营能力差，服务效率低，游园内食品价格贵可以理解但是太、难、吃、了，这个实在没法体谅，而且乐园运营方三观不正，将游客分三六九等，至普通游客于不顾，难道两百多买一张票就是为了在排队两个小时后眼睁睁看着一帮所谓的有钱人在工作人员带领下插队吗？助长社会不良之风...以后不会再想去了,,
,2016-10-04,_CFT01****3904600,都好玩，由其是过山车，好刺激呀,,
,2016-10-04,故人何时归,酒店距离万达主题乐园步行15分钟左右，我这小短腿步子迈的小，哈哈～ 人生中第三次去游乐园，距离上一次，时隔两年多了，但是该激动的心情一点不比第一次去游乐园少。一直都觉得游乐园很解压，是很好的发泄方式，不论有什么不开心的，去一次游乐园玩嗨了就全甩开了。南昌万达主题乐园周一到周五票价：198，周末、节假日：248。可以提前预定，有稍微优惠一点点。周末、节假日闭园时间是7点半，其余时间闭园时间...,共72张》,
,2016-10-04,133****9123,管理混乱游客素质太差设施都小工作人员少双层旋转木马只开下面还没音乐王骗子还想和迪士尼比丢人现眼,,
,2016-10-04,E47****92,很刺激，别的地方都没有。国庆节人太多了，一个项目排两小时，这边加塞儿的人太多了，没人管。飞跃江西一定要看，晚上买票优惠,,
,2016-10-03,152****0777,"万,里的云霄飞车和竹林绿蟒最值得推荐给大家，是很据挑战性的项目，万,是解压休闲的好去处！棒棒地！就是十一长假人太多，玩这些项目需要2个小时的等待，不过玩过之后还是觉得花这点时间排队还是值得的。",,
,2016-10-03,M44****637,玩了一个上午，就两个感觉人多和好玩，,,
,2016-10-03,M41****599,还不错，但是国庆期间人有点多。景区内玩的还挺好，服务态度大部分不错。但是个别工作人员爱搭不理。食物偏向单一并且不好吃。卖的纪念品倒是还好,,
,2016-10-02,M46****718,玩图一就排了一个多小时的队太多人过山车5点多就关了跳楼机也没玩到一天玩不了多少东西下午去的玩了差不多4个就玩了两个不过挺好玩的,,
,2016-10-02,M27****668,去的前一天晚上手机没充电，所以第二天玩的时候没有拍多少照片，国庆节去的，竟然人不是很多，项目不用怎么排队，三个过山车都玩了，很好玩，很刺激，游乐项目有好多，挺好玩的,,
,2016-10-02,M46****224,"三大最过山车是亮点，最高的过山车最长,最快悬挂过山车。就是里面东西太贵了，最高自己带水带东西进入不过要没开封过的。去玩的朋友最好别在外面买雨衣，一下就破了里面也才10块，质量比外面卖的好多了。",,
,2016-10-02,M46****485,挺不错的，玩的很尽兴，虽然十一假期人很多，但综合下来还是很不错的。,,
,2016-09-30,Missall,"注意，里面,超级贵，关键是超级难吃！最好自带干粮，或者出去对面万达茂解决！",,
,2016-09-25,空空,"超级好，快去吧，比,好多了！",,
,2016-09-24,_CFT01****3417731,很好很棒，值得去玩，跟着女友很幸福哦,,
,2016-09-18,Missall,"写个见闻吧，进入之前要搜包，自拍杆熟食不让带，但是，可以放在包包最底层，他们不是一个个翻出来看的，只是大概看一眼。里面,超级难吃，48一碗的牛肉面，就是白水煮面条，超级难吃！最好自带零食或者方便面。里面的水5元一瓶，建议自带。对面万达超市一块钱一瓶。带孩子的进门最好先租个童车，方便的很，童车带锁记得要，去看舞台剧了什么的时候车往栏杆上子锁，可方便。租车押金300，费用一天30。木质过...",,
,2016-09-17,团团001,"国民公公号称可以让,20年不赚钱的游乐园 很多综艺节目,区里做的 旁边是万达茂购物商城 还有酒店度假区 娱乐设施非常齐全 值得一去的地方 但和,比……还是差了很多部动画片的",,
,2016-09-17,_CFT01****2078351,很好，公交车方便。玩的很刺激，下次再来。,,
,2016-09-17,_CFT01****6373340,不错，下次还可以继续游玩。。。。,,
,2016-09-15,_WeCh****75204,风景好，环境好，游乐项目也多，就是我胆子小，不太敢玩刺激的。,,
,2016-09-07,M44****738,和男朋友一起去的，个人来说很不错，玩鱼跃龙门的时候一定要穿雨衣，男朋友没有穿，结果全身都湿了，为什么玩水上项目不能放包呢，这点让我有点郁闷了。玩云霄飞车最刺激，刚开始就玩，导致后面都不敢玩那些刺激的项目了，很可惜，应该留在后面玩的,,
,2016-09-05,_CFT01****2784300,"火箭比较刺激 过山车还行 建议先玩点小小刺激的 交通很方便 从市区出发 老福山立交桥直达旅游专线 里面各式精品路线 建议,路线 全套刺激过瘾",,
,2016-09-05,138****0188,很好玩的地方！耳目一新，表演棒极了,,
,2016-09-04,D49****43,"游乐场内光过山车就好几个，各个项目玩下来后，发现我竟然能叫出这么高的音，进园外面会有人兜售雨衣，说5元一份，园内20元一份，我们是在园内买的，其实只要10元，但是质量觉得比5元的好太多了。跟去过的,、苏州乐园比较起来，真的好太多了！",,
,2016-09-03,M60****25,过山车很刺激！竹林绿蟒很棒！跳楼机是我玩过最刺激的！,,
,2016-09-01,M44****129,很好玩，太刺激了！已经是第二次去玩了，以后还会再去的，里面好玩的太多了,,
,2016-08-31,弈刻绽放,一人两百，一个地方能玩好多娱乐项目，大人玩的过山车还有其他一些高刺激娱乐，孩子玩的旋转木马等，青花剧场有个节目也可以看看，都是通票里的，，,,
,2016-08-31,孤独的舞者,乐园算的上，高空项目还是很有挑战性的。但主题算不上，园内没有什么统一的氛围，就是在赶着玩项目而已。树木还未长大，有点荒凉,,
,2016-08-29,安全第一,"周日带女儿玩了一天，早上9:30门口排几溜长队直到10点才进园。然后又排队一个小时玩了凤舞九天，那几分钟的感觉真是好刺激接下来还玩了龙飞凤舞（实在惊险不建议小孩子玩）它像拧麻花一样打着滚的上蹿下跳，不愧号称国内最快的过山车，别说女儿连我都有点害怕咯后面我们还玩了神龙摆尾，,等等很多项目。尽管直到下午5点多才出园，也只是大概玩了三分之一，毕竟整,区太大还有很多定时的舞台表演都没...",,
,2016-08-29,M44****529,很好玩啊，人超级多，没想到会有这么多人来玩，的确很好玩，海洋乐园太新奇了，看到很多从来没看过的，电影乐园能玩的比较少，不过那个穿越江西真的惊呆我了太棒了！！！,,
,2016-08-29,M44****129,太好玩，太刺激了，简直是爽爆了,,
,2016-08-28,_CFT01****2425536,很好玩，过山车三个，各种体验，晚上的水上节目也很棒，灯光效果完全没法形容。期待下一次光临,,
,2016-08-25,133****3394,性价比不错，里面玩的很多。早上刚开园的时候进的，上来第一个就冲丛林绿蟒去的，所以没什么队。过山车很刺激，就是晚上睡觉脖子有点疼～鱼跃龙门也很好玩，好多小朋友完了又去排队。当天有几个大项目没开所以下午两点就走了！顺便说一句，里面饭菜真有点贵～我跟老婆两人买吃的快有一张门票钱了，密封的水和食物是可以带的。祝大家玩开心！,,
,2016-08-25,_CFT01****2425536,相当给力，三个过山车很好玩，有机会还要去,,
,2016-08-25,_CFT01****6281556,虽然一开始觉得门票贵了些，但是进去之后简直爽爆了，非常好玩，又刺激，就是跳楼机在检修没玩很遗憾，过山车超级刺激，以后可以再来玩一,,
,2016-08-24,allen,真的很一般，真的很一般，真的很一般。3遍，你们懂得。平日很多设备都不开，餐厅也不开。商店也不开。,,
,2016-08-23,小刚,南昌万达主题乐园真心不错，值得游玩，去玩买套票最好。,,
,2016-08-22,M23****944,主题乐园最好还是不要夏天去，非常晒，排队人挤人就更热的受不了了。里面的游乐设施还不错，小孩爱玩！,,
,2016-08-22,亖亖,去的有点晚，就玩了几个项目，云霄飞车真的超刺激的，下来的时候头晕眼花的，手脚还发抖，还有竹林绿莽木制过山车也是刺激时间很长，值得挑战，还有一个过山车我是实在不敢去挑战了，希望下次再去，还有鲤鱼跃龙门去太晚了，没玩上，有点可以，其它小项目也还不错，小孩子玩的有室内的，有空调吹，哈哈哈。。。。,,
,2016-08-21,_CFT01****2425536,很期待，三个过山车，睡不着了怎么破,,
,2016-08-20,M40****319,孩子们都玩得很开心，特别是海洋公园！,,
,2016-08-17,_WeCh****03859,从湖北去江西旅游。一行十人。游乐园这种东西还是不适合人多去。里面挺大的，基本每个项目都要排半个多小时队。水价是外面的五倍。饭简直不用说，一碗鸡腿饭，三块土豆，两块胡萝卜，两片腌萝卜，一个鸡腿，一坨饭。四十五。玩水挺好玩的，最好穿凉鞋，短裤。,,
,2016-08-16,流年浮华,"新建的景区，很多刺激的游戏项目，值回票价，景区内,物价贵了些。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。",,
,2016-08-16,Janice简妮,"位于南昌九龙湖万达文化旅游城的,，馆内设置五大展区包括热带雨林区、热带海洋区、冷水海洋区、海洋探索区、动物表演区，共展示300多种珍奇的海洋生物，近3万尾海洋鱼类在海洋乐园内畅游。还有生动的海洋实验室、360度球幕影院。",共28张》,
,2016-08-16,hornet,非常大，游乐设施很多，很开心！,,
,2016-08-16,M43****429,吃住行娱购游一体化的好去处。飞跃江西最值得推荐。购买套票更划算,,
,2016-08-14,72****816,在炎热的夏天度过了愉快惊喜的一天，最后的声光秀一定不要错过啦，这样才完美。由于刚开业，现在去不用排长队，三个过山车我们都玩了两次！,,
,2016-08-13,睡了崔胜铉,差不多想玩的都玩了吧主要是天太热要排很久的队这很煎熬不过有些项目人比较多的就不用等了像大摆锤就是还有最刺激的那个木制过山车特别爽,,
,2016-08-09,M10****482,很不错，项目也很多，晚上的烟花灯光秀很唯美。,,
,2016-08-08,ju****eps,還不錯，暑假人很多，六點鐘吃的就沒有了，需要加強啊，想要和迪士尼看齊，服務有待提高。,,
,2016-08-07,M36****250,很多项目不开放，可玩的不多。没有室内休息的地方，夏天不建议去玩。,,
,2016-08-07,_CFT01****0426459,很好，有一个这么好的属于我们江西人的游乐园，,,
,2016-08-02,_WeCh****44766,非常好玩，值得去，就是有点不好停车,,
,2016-08-01,_CFT01****2209015,刚到那里的时候，会有人和你说雨衣5元要卖给你，还说里面是20元，但事实上里面只卖10元，而且我玩水上项目像漂流和鱼跃龙门基本上外面买的雨衣不管用，质量太差容易破帽子还戴不住，里面买的雨衣却至少可以玩三个项目，而且有绳子可以绑住。 买票的时候会不停地有黄牛找你，如果不是有提前订票的话可以和黄牛沟通一下，因为黄牛卖给你的是团购价而且进去不用排队。 检票的时候不会那么严格地看东西有没有开封...,,
,2016-08-01,失忆,整体还不错，就是大型设施关闭的太早了，晚上七点就关了，想玩啊～,,
,2016-07-30,158****0696,值得一去，180的平日票还是比较超值的，包含所有的游戏项目，想玩几次都行。就是食物太贵分量太少。光喝水一家人就上百块了。,,
,2016-07-29,M88****51,7.28去的，虽然好热但是去玩的时候还好，不会感觉非常热。人不是特别多，不用排好久队。玩水上项目一定要穿好雨衣，不能很容易湿身。我们大大小小的项目玩了15个。唯一遗憾就是神龙摆尾和龙飞凤舞的过山车一直检修没有开放。,,
,2016-07-29,Alisa,电影乐园里飞跃江西挺不错的。其他的就一般吧！海洋公园看了海豚表演还不错。水上芭蕾舞没有让人有点失望。和老公还有妹妹一起去玩的。人多，闷，累。坐的地方也没有,,
,2016-07-26,M40****799,真心不错，小朋友很开心，适合各个年龄段的人,,
,2016-07-24,嗨小青666A,今天还是有很多不怕中暑的人，光排队就花了我一半的时间，下面我来说说攻略，可能会帮到你，出发前带好几瓶未开封水，里面的水卖5块，零食也可以带，把零食放在包包里面，最好穿凉鞋，因为有些玩水的游戏设施，还要买一次性雨衣，在门口有卖，10元3件，在里面买10元一件，另外还要带扇子，因为排队的时候真滴好热，如果还有没买票的小伙伴，可以过了高峰期，就是在8月25号以后再去，会便宜一些，我就帮到这里...,,
,2016-07-24,190****277,儿子说：值得去，竹林绿蟒非常刺激！但是，吃的东西太贵。,,
,2016-07-24,M41****073,"无任何亮点，游乐场嘛也就那点东西。有个项目叫鱼跃龙门，别听名字好听，这个项目在,叫大海啸，南京汤山水世界也有，所以此园所有项目大部分游乐园都有，只有小差别，你的过山车高几米了，你的碰碰车大几寸了，我操高几米有什么区别，过山车是木制的还是铁制的有什么关系。 这一段开始吐槽，我带儿子于2016年7月23去南昌万达，首先这,子是9点半开门，7月23日是个星期六，暑假加星期六，它9点半开...",,
,2016-07-22,M41****307,一天不够玩，就是天气太热了，建议秋天去。,,
,2016-07-21,无名指的幸福,江西唯一大型游乐场，很赞！就是里面的吃的太贵了！,,
,2016-07-20,木易日易,有四个过山车，一个跳楼机，一个排队下来玩不了几个，我们专挑刺激的玩，玩过跳楼机真是死过一次的感觉，想想都心有余悸，那个云霄飞车太恐怖了，我都晕过去了几秒钟。。。回家躺了一天下不了床。。。,,
,2016-07-19,M41****835,下雨好多不能玩，建议一定要注意天气状况。,,
,2016-07-18,克克克里斯,游乐项目特别刺激，性价比高。二十多个项目一天应该玩不过来。每晚7:30的大湖秀一定要看。真心帅啊！,,
,2016-07-15,187****2307,里面很大，就是去的时候过山车没有开放。风景也很好,,
,2016-07-15,M39****309,过山车很刺激，玩的东西很多，适合合家游玩,,
,2016-07-13,Lynn,主题乐园玩的项目挺多，就是排队基本上都要一个小时左右，儿童有身高限制，周二去很多游玩项目只开了一半，跳楼机两个过山车和凤舞九天挺刺激的值得一玩，还有一个漂流也还不错。海洋公园就凉快多了，三点和五点分别有一场一样的表演，如果是购买套票的小伙伴留一个半小时足够逛海洋公园了～,,
,2016-07-12,西风瘦马,暑期带小朋友去，非常值得，超赞！乐园我觉得比株洲方特要大，设施多。有些项目要比迪士尼更加刺激，就是乐园里面的东西特别贵，建议外带进去，当然吃的和水都要没有开封的才允许。其他都好、棒棒哒！,,
,2016-07-12,M22****809,游乐设施齐全，项目多，老少皆有合适项目，从早上进去到晚上出来，孩子意犹未尽，特别是烟火晚会，很精彩。也许避开高峰期会更好。,,
,2016-07-11,_CFT01****1289101,我问下到这买票是要凑够人数才能进去吗？不能用身份证直接取票吗？,,
,2016-07-11,_CFT01****0734519,很值票价，坐公交也很方便，建议多带一点水，而且是未开封的，里面的东西很贵，饭都是四十多左右，水是五元一瓶。木制过山车一定要坐，特别刺激，建议在下午3点后乘坐排队的人会很少，我们最后去玩的木制过山车没有排队直接玩了，很节省时间。建议在外面买好雨衣，如果要玩水上项目的话，里面的雨衣要二十，外面的五元一件。,,
,2016-07-10,M21****686,大人小孩都可以玩，下次再去玩吧,,
,2016-07-08,_CFT01****1228271,很好的地方，希望下一次还可以去…,,
,2016-07-08,M21****669,不错，云霄飞车很刺激！不过中午太阳很毒，女生要做好防晒准备哦，门口会检查水、零食等，只要藏好点就不会被发现哈哈，里面一餐50一人,,
,2016-07-07,151****1715,不错哦，竹林蟒蛇很刺激，叫声连片。也有很多宝宝玩的项目，宝宝挺喜欢玩的，食品未开封的是可以带进来的哦，里面的水5元一瓶……,,
,2016-07-07,M40****319,确实挺不错，孩子们玩得很嗨！海洋乐园值得去！,,
,2016-07-07,151****7714,"挺不错的，孩子们都很开心，比,实惠多了，里面的食物比较贵，可以自己带吃的进去，只要不开封就行。几个过山车是亮点，必须体验一下！",,
,2016-07-06,眼泪的上游,不错，江西总算有了自己的游乐园了，不容易啊,,
,2016-07-04,卢拉洪秀全,周末人太多了，建议周一至周五去。,,
