cat_user_id,cat_comment_time,cat_user_name,cat_user_comment,cat_user_pic,cat_score
,2017-02-13,888555q,特别有名的，我是地地道道的江西人,,
,2017-02-12,kanglian520,白天去的没什么景象 不好玩 跟武汉江滩没啥区别 里面还有部分小宝宝玩的娱乐设施还可以 我妈妈还玩了盘大摆锤 简直太厉害了 晚上去吧下次,,
,2017-02-11,当地向导小玉,"南昌夜游,，与滕王阁隔河相对，音乐喷泉与文化,均富有特色。",,
,2017-02-11,150****1572,和对面的滕王阁隔江相望。开放式的广场上有一座亚洲最大的音乐喷泉,,
,2017-02-11,孤独与堕落,夜晚看音乐喷泉的人超多，喷泉也很不错。,,
,2017-02-11,天涯海角之浪漫,"南昌市政府正对面，很开拓，赣,，,璀璨，喷泉很好看",,
,2017-02-09,M32****356,晚上人巨多，音乐表演还是很不错的,,
,2017-02-09,暧颂王安石,大家一定要晚上去，有喷泉呢最好是五月到十月这个时间段很好对面还有灯光秀也很不错哦，还有去亚洲最大的摩天轮，南昌之星，很赞,,
,2017-02-09,288****383,就逛了下，也没什么太出彩的地方,,
,2017-02-08,138****4745,没有发生什么事，挺好挺好。不错不错。,,
,2017-02-08,Luke,南昌人晚上最爱去的地方应该就是秋水广场，如果有人问你秋水广场在哪里，那这个人肯定是来到南昌游玩的游客，所以它是南昌的一个标志。,,
,2017-02-08,蝌蚪1982,下雨天晚上去了，喷泉没有开放，有点失望,,
,2017-02-08,M55****038,有音乐喷泉看，还有好多小朋友喜欢的娱乐项目，很不错,,
,2017-02-08,_WeCh****70332,非常漂亮，看的人特别多。小孩也玩的很开心。,,
,2017-02-08,爱情-悬崖,"没事去看了看，没有什么特别，美,卫生太差，",,
,2017-02-07,夏的天空,广场挺大，建得很漂亮，喷水很好看,,
,2017-02-07,冷香m,有美丽的喷泉，优美的音乐。江风习习，绿影摇弋。,,
,2017-02-07,Suetfa,第一次去，很好，糯米點心很好吃,,
,2017-02-07,水水柠檬,还不错的，夏夜的好去处，美景与凉爽同在,,
,2017-02-07,E01****10,秋水广场的音乐喷泉值得去看一看，一边看喷泉，一边看两岸高楼灯影联动，很是惬意。南昌政府这是下了大力气发展旅游业,,
,2017-02-04,al****en,"这里应该是南昌必去的地方，不光有音乐喷泉，台湾美食街连,所也有。感觉比上海的,更加大气和漂亮，如果夏天去感觉会更好！",,
,2017-02-03,天空岛,"秋水广场主要就是音乐喷泉比较吸引人，每天晚上两场时间开始喷奏音乐。临江而建，与滕王阁隔江而望！所在地位置在南昌的,那儿，新区的道路修的还是很好的，而且有地铁直达那里，交通比较方便。来这儿看音乐喷泉的人真的好多，喷泉喷射的高度也真心好高，比较值得来的地方，值得推荐！",,
,2017-02-03,e00****07,"依江而建，绵延数里，有游乐场，有台湾美食街，最最值得一去的是，每晚两场的音乐喷泉表演，只是时间甚短，每场,钟左右，看得不过瘾。,风大，尤宜夏日夜游，是谈恋爱的绝佳场所！",,
,2017-02-02,雾里看花_123,秋水广场景色宜人 秋水广场的喷泉堪称一绝 那才叫美,,
,2017-01-31,yuansimin82,"秋水广场的喷泉真值得看，,也很美",,
,2017-01-31,开心就好,好看啊，就是风好大啊，这几天冷空气下来，冻死了，但是一样无法阻挡我看音乐喷泉的心，哈哈哈,,
,2017-01-30,温浚,景色美不美的呀！自己去看一看吧！,,
,2017-01-30,159****5400,无需购票。每晚音乐喷泉，气势滂沱，煞是好看。地铁通后，南昌人游玩更加方便。夏日消暑好去处。,,
,2017-01-29,小风,"听说喷泉不错，但是本人到感觉河边的水坝不错，通往江心小岛，晚上可以看到滕王阁,。不过水坝全是石头堆砌，甚是狭窄，通过要注意安全。",,
,2017-01-28,_WB4****927,秋水广场是不错，晚上值得去。大概8点有音乐喷泉，其实喷泉不过如此。最厉害的是喷泉过后，江两岸的建筑物上的灯光以及幕墙会随着秋水广场的音乐播放动画，很厉害，很美，据说投资几个亿呢。周围很大的范围内的建筑物就像一个屏幕。值得用心一看,,
,2017-01-28,12流浪ab稻草人,身为南昌人却从来没有去过，惭愧，南昌这几年发展在所有省会城市都是比较弱的，而秋水广场或许给南昌拉了一下，豪华，该有的都有了,,
,2017-01-27,M54****692,音乐喷泉很壮观，特别漂亮，很有节奏感,,
,2017-01-27,悠悠游游哈,"滕王阁隔江相望，再现了千古名篇《滕王阁序》中的“落霞与孤鹜齐飞，秋水共长天一色”的意境——秋水广场正是由此而得名。,也非常有名",,
,2017-01-27,小波12345678,值得去看一下啊，广场比较大啊。,,
,2017-01-25,爱好广泛,"晚上来的晚了音乐喷泉都结束了江两岸的楼房上的彩灯都是连在一起的就像是是一个巨型的大屏幕工程那可是相当的大对岸的滕王阁更是,辉煌漂亮至极",,
,2017-01-23,乐乐,"晚上,非常震撼，景观喷水可达6米以上，变化多端，随着,奏起舞，色彩丰富多彩，江岸高楼林立，灯光秀如海市蜃楼，美不胜收！",,
,2017-01-22,_U4****9628,美丽的风景啊，值得拥有！不玩遗憾终生，让人忘怀的景色,,
,2017-01-22,刚刚先生,在市政府边上，建筑是比较气派得。,,
,2017-01-18,博股通金001,"音乐喷泉没有想象的那么文艺，放的都是一些民族风的歌曲，不过看上去还挺壮观，也算是长长见识。看的人有点多，所以也没什么心情拍照啦。秋水广场的两大看点是,和音乐喷泉。",,
,2017-01-17,MSIIIIy,亚洲最大的音乐喷泉果真很气派，晚上的时候在秋水广场7点30第一场，伴随着优美的音乐泉水翩翩起舞，像一群舞者。颜色绚多彩，造型丰富。关键这是免费观看！很值得一看，坐地铁超级方便。秋水广场站，出站走5分钟左右。,,
,2017-01-17,心碎了无遗憾,值得去看看。夜晚去最好。非常浪漫,,
,2017-01-13,_CFT01****0485841,"景色不错哈，忒别是,，环境优美。",,
,2017-01-13,182****2064,"晚上秋水广场的音乐喷泉非常的漂亮，但歌曲有待提高，人特别的多特别热闹，要,去才有位置看到。另外,的美,也适合吃货去逛一逛。",,
,2017-01-12,畅煦,我是白天去的，寒冷的冬天没啥人，夜晚会有喷泉和灯光，应该很好看。逗比超超男神的家乡，(≧^.^≦)喵~,,
,2017-01-11,M13****840,很不错，很漂亮，晚上灯光美丽喷泉美丽,,
,2017-01-10,叮咚598,"夏日夜晚来这里避暑吧，可以欣赏美丽的,，还有喷泉表演！音乐喷泉表演，免费观赏！",,
,2017-01-09,如梦梦然,"南昌市秋水广场位于南昌市东湖区赣江中大道，地处,赣江之滨，紧邻行政中心广场，秋水广场和滕王阁隔江相望，主体喷泉，最高能喷到108米，是亚洲最大的音乐喷泉。",,
,2017-01-05,乖乖的,"白天，可远观滕王阁。晚上，有喷泉可看，太漂亮了，一旁还有美,，还有玩的地方。可以尽情的玩，玩完了又有的吃，是不是太美好了。",,
,2017-01-05,fw07161,"白天去的，在赣,，可以远眺南昌的双塔高楼，听当地人说，晚上灯光亮起，广场还要美。",,
,2017-01-04,小馬儿,值得去的地方，很漂亮，很宽广，而且看到好多小孩子玩耍，看着都开心，晚上景色更好，情侣去也很陶醉，喜欢那种灯光颜色，能让人感觉轻松。,,
,2017-01-02,xrle2350,"秋水广场地处,赣江之滨。 音乐喷泉很美很美。美食街也有许多特色小吃。",共5张》,
,2017-01-02,旅行者,"南昌新区的一处必看,，广场非常大，很有“共长天一色”的感觉，与滕王阁遥相呼应。",,
,2017-01-02,E33****96,"秋水广场是以喷泉为主题的,，孩子特别喜欢！",,
,2017-01-01,_WeCh****46410,适合晚上去哦，外地来的旅客一定不要错过,,
,2017-01-01,M44****132,也没花什么钱啦，不过确实喷泉很壮观。,,
,2017-01-01,_CFT01****7342918,可以去看看，晚上的喷泉蛮可以的,,
,2016-12-30,M21****710,就是一个市区的广场，有小朋友玩耍，有老阿姨跳舞,,
,2016-12-29,_CFT01****3872315,"夏天可以避暑，吹吹江风，超级超级的凉快！还有超级高的音乐喷泉，很是好看！里面还有,一条街，也很好吃！一些娱乐设施碰碰车，飞天椅都很好玩",,
,2016-12-29,_CFT01****5264421,感觉不错，音乐喷泉眼睛与耳朵的享受！,,
,2016-12-28,M51****633,夏天晚上会有喷泉和音乐，晚上人还是挺多的,,
,2016-12-28,銏銏銏銏,"这是一处非常有名的,，环境非常优美，空气很新鲜，喜欢旅游的朋友可以到这里来参观玩耍。这个地方非常好找，找当地人和就近的公交车都能到达。",,
,2016-12-28,M51****224,夏天去还是不错的，吹着江风，看着喷泉，可以坐游艇，旁边还有些游乐设施，冬天有些萧条。,,
,2016-12-26,M20****789,这里是一个非常值得去的地方，特别是晚上景色迷人，喷泉广场，最高的喷泉达到100多米高，像一个柱直入云宵，如果你去看了以后，你一定会不肯离开。,,
,2016-12-23,a20****01,"南昌必去,，免费，天天有喷泉表演，地铁有站点",,
,2016-12-18,_WeCh****06250,"还不错，就是,贵了点，玩的游乐设施有点少",,
,2016-12-15,罗美华,不得不说秋水广场就是啥噶，值得分享,,
,2016-12-15,新宇1993,做地铁就可以到达秋水广场一般一天有两个时间段，好像是7-9点，一次时间15分钟左右建议夏天去看看，冬天太冷不建议，同时离万达广场很近可以看完电影，吃完饭再过去。,,
,2016-12-14,320****274,"朋友的家,里,，很适合来购物",,
,2016-12-14,还没睡醒zZZ,一到晚上美腻到不行！人也多到不行！,,
,2016-12-13,沉默的大多数,落雁与孤鹜齐飞，秋水共长天一色。秋水广场是一个，新开发的广场，里面的功能设施比较完全。,,
,2016-12-12,冬日暖阳,除了人比较多以外还不错啦，一定要晚上去噢，可以看音乐喷泉、两岸灯光秀，还有很多娱乐设施适合孩子们。我们几乎每个月都会去逛逛,,
,2016-12-11,wang汪,"秋水广场是南昌人钟爱的地方，巨大的音乐喷泉，在夏日的夜晚特别迷人，人们,里尽情享受赣江充满凉意的夜风，欣赏如诗如画变幻无穷的水帘……这里真是人们休闲的好去处。",,
,2016-12-11,W-Flower,还好，广场美食不错😊,,
,2016-12-10,ulvyp2010,这里有两个亮点，一个是音乐喷泉；一个是江两岸的高楼外墙连接成一幅完整的画面，生动有趣！让人不得不感叹科技的高超！温馨提醒一下要晚上去哦！,,
,2016-12-09,大城小驴,值得一去，喷泉很漂亮，灯光效果也很好看,,
,2016-12-09,王兰花,好的确实大大第不错。我很喜欢大家一起来,,
,2016-12-07,呆萌滴落落,"秋水广场交易夏天的晚上去，因为每天8点开始就会有喷泉喷出！特别美丽……从秋水广场还可以走到赣,上去游玩！最近在建一条跨江路通滕王阁！",,
,2016-12-05,五月的清麦,"南昌市政府特意打造的,，360度江景，声光电全用上了，非常值得一看！",,
,2016-12-05,当地向导伊妹儿,"秋水广场，,很美，喷泉非常不错。喷泉每天二场开放时间：1.晚上：20：00 - 20：25 秋水广场第一场喷泉时间！ 2.晚上：20：40 - 21：10 秋水广场第二场喷泉时间！",,
,2016-12-03,一个扫地的人,晚上人很多，值得散步佳地，风景线不错！,,
,2016-12-01,joycechow1,南昌必去景点，亚洲第一高喷泉,,
,2016-12-01,tghy2321,"有条,..价钱比其他地方稍高一点..味道就是还好吧..晚上的喷泉很漂亮 配上音乐和两岸的灯光秀..很有创意很震撼..还有游乐场可以玩玩.. 下面的赣,上可以放风筝.. 个人认为是南昌市内最值得来的地方..",,
,2016-12-01,TrinityZ,"秋水共长天一声。秋水广场真的是值得一去。从滕王阁一路途径,很快就能到赣,。秋水广场的喷泉show和江两岸的灯光相互辉映很漂亮。远眺可以找到绿色的那是滕王阁。",,
,2016-11-30,张燕清,"这个必须要去，,，很好看，还有灯光秀",,
,2016-11-30,lbh110327,"有好看的音乐喷泉还有好吃的, ,非常美 站在秋水广场可以看到不一样的南昌风景",,
,2016-11-28,不红眼睛,美食好吃，喷泉好看，音乐好听。,,
,2016-11-28,_WB4****215,音乐喷泉不错，还有很多小吃和娱乐设施,,
,2016-11-27,_WeCh****90357,很美！我们到看喷泉！太美了！！,,
,2016-11-27,生存旅行,100多米的喷泉，晚上8点和8点半观赏灯光喷泉,,
,2016-11-27,j1230,值得去看看，秋水广场的音乐喷泉非常好看，而且还是不用门票的，广场上聚集了超级多的人，非常热闹。。。喷泉很精彩，感觉比滕王阁要有意思,,
,2016-11-25,300****964,"免费,，主要是看喷泉，晚上去，头一次看音乐喷泉，感觉很不错，喷泉的高度很高。",,
,2016-11-25,E37****211,很好，是个值得去玩喷泉很好看的地方，下次还会来。,,
,2016-11-24,程涵hh,"秋水广场：红谷滩秋水广场上音乐灯光喷泉引人注目，是亚洲最大的音乐喷泉群，喷水池面积1.2万平方米，主喷高度达128米，是南昌市一靓丽景观。人们可一边欣赏音乐一边观看,美景，不远处还有亚洲最大的摩天轮。边上还有一条台湾特色美食街。秋水广场是一座以喷泉为主题，集旅游、购物、观光为一体的大型,。“南昌秋水广场”于2004年元月一日对外开放，广场总体平面为月牙形，依江而立。江岸线长1100...",共10张》,
,2016-11-22,baymax6,喷泉广场不错，夜里看是比较美的,,
,2016-11-22,酒店爱爱,"秋水广场有喷泉，算是很奇特的音乐喷泉，,环境建筑不错，就是人多很多的士不打表，隔壁不远是摩天轮，,是不错的",,
,2016-11-22,udsp8553,很适合情侣一起散步的地方,,
,2016-11-18,bad glir,到了晚上景色很美，喷泉很漂亮，人也好多，小吃街的特色各式各样，真的很赞,,
,2016-11-18,平凡,依靠赣江，可以远望对岸的江南名楼之一滕王阁，夜晚更加美丽，两岸霓虹闪烁，秋水广场的音乐喷泉美仑美奂，太美了！,,
,2016-11-17,宛如晓月残风,"秋水广场，位于江西省南昌市,的赣江之滨，紧邻行政中心广场，于2004年1月28日落成，是利用荒滩兴建，既防洪，又观景，与,隔江相望，再现了千古名篇《,序》中的""落霞与孤鹜齐飞，秋水共长天一色""的意境--秋水广场正是由此而得名;是一座以喷泉为主题，集旅游、购物、观光为一体的大型,。红谷滩秋水广场上音乐灯光喷泉引人注目，是亚洲最大的音乐喷泉群，喷水池面积1.2万平方米，主喷...",,
,2016-11-17,M26****782,广场挺大的，晚上灯光璀璨，适合遛弯！,,
,2016-11-15,兰兰兰蓝,"秋水广场算南昌的标志性,了，晚上也很美，很多市民去看喷泉，听说是亚洲最大的音乐喷泉，而且不用门票，旁边还有游乐场美食一条街，晚上九点音乐喷泉响起，非常美",,
,2016-11-15,林圣景,秋水广场给了我两个成长、非常感谢这个广场、让我拥有一切后、又拿走了,,
,2016-11-13,aoni2848,"名字取自王维《,序》名句：“落霞与孤鹜齐飞，秋水共长天一色”。是南昌中心地带之一。,节假日晚上，会有喷泉表演和灯光秀。每晚一共有两场，具体时间可以问问看周边的工作人员(我们是在滨江宾馆的大堂看到时间表哒)。,喷泉的水管子接在靠近岸边的江水中，所以不同于一般规模的水池子喷泉，非常壮观。灯光秀则得益于南昌政府的大手笔&给力规划，整个秀的幕景是沿江两岸的百余座高楼，跟着音乐节奏一齐变...",,
,2016-11-12,GlennRhee,挺好的，跟朋友一起去的，不过当地有点冷,,
,2016-11-11,M48****488,每次朋友到南昌，必邀请朋友去的地方。,,
,2016-11-10,樱殇之恋,"兴许是意犹未尽的缘故，刚在住处歇了下脚，便按捺不住那颗蠢蠢欲动的心，再次前往秋水广场，观赏亚洲最大的音乐喷泉群。,不过，在我来之前，音乐喷泉已经喷涌过一次，原本以为无缘再见，约莫等到了八点五十，正待要离开，喷泉却毫无征兆地喷涌而出，延绵数十米的喷泉伴随着音乐欢呼雀跃，或如大鹏展翅，或如神龙吐珠，或如百花竞放，千姿百态，蔚为壮观，再次带给我一个不小的惊喜。",,
,2016-11-08,OA****519,秋水广场每晚8点音乐喷泉非常漂亮，值得观看，音乐喷泉大约25分钟，过后赣江两岸建筑灯光效果更加好看。秋水广场还有台湾美食一条街，可以品尝各种美食，值得推荐,,
,2016-11-06,悠然物语,"秋水广场是免费,，环境不错，散步挺好的，音乐喷泉很好看，但平时不全开，只开其中的一两个，而且还是分时段的，两岸建筑上晚上会亮灯，虽然没有完全成片，但还是很有观赏性的。",,
,2016-11-06,_WeCh****08275,"不要门票，有一条台湾美味街，价格还可以，可以看见江对面的滕王阁，不过和周围的建筑比起来滕王阁显得比较小，,很美，城市霓虹。",,
,2016-11-05,游游,音乐喷泉值得一去，近看还是比较震撼的，适合约会，边上吃的也很多,,
,2016-11-05,M12****940,"去南昌前，在网上看了南昌有哪些可玩,，说秋水广场的音乐喷泉如果好看，实地一看和看过的喷泉没有什么不同，满怀期待去看失望而归，旁边的,，也没有特殊的小吃，贵还难吃。坐公交去哪里不太方便，广场旁边有个地铁入口，坐地铁比公交方便，没看过音乐喷泉的可以去看看。",,
,2016-11-04,110****755,很有特色的广场，喷泉据说以前是亚洲第一高哦,,
,2016-11-03,M30****146,值得去看看，喷泉很有特色。不远的地方还有南昌之星，也可以坐坐，一览南昌,,
,2016-11-03,dxx369369,"亚洲最大,，适宜在晚上7点半前去，欣赏一下音乐与水交融的交响乐。这里小吃众多，可与好友同行，点上几份可口小食边吃边观光。",,
,2016-11-02,lb1988,江西人的骄傲、冲出国门、让世界了解江西,,
,2016-11-02,wush,秋水广场是现代化的，音乐喷泉号称亚洲第一,,
,2016-10-31,_cxt****98383,非常不错的地方，有时间的朋友可以去看,,
,2016-10-31,CiCiyayaya,十一特地去看的音乐喷泉，半小时，人好多，很漂亮,,
,2016-10-31,ll洛穆ll,"喷泉很震撼，很漂亮，赣,风景不错，但是小吃价格比较贵，适合夏天游览",,
,2016-10-30,M48****100,是跟男朋友跨年的时候去的有音乐喷泉超级好看现在想想很有纪念意义,,
,2016-10-29,JXB333,"这次正巧住在秋水广场,，在酒店的窗边欣赏了音乐喷泉，遗憾的是听不到音乐。",,
,2016-10-27,人生过客123,灯光秀很不错。参加完南昌一日游后，自己搭车去的！不错哦！,,
,2016-10-27,_CFT01****1769806,"景色宜人,环境优美，感觉挺好的。",,
,2016-10-27,老大AAA,江西省南昌市最好的一个市民广场。,,
,2016-10-26,M11****019,可以，值得一去，不过要看好时间,,
,2016-10-26,M47****480,"没有想象的大，晚上去的灯光不是大亮，也没看到音乐喷泉开放，不过看对面的滕王阁,还是挺漂亮，不要门票有时间的话可以去看看，体会一下秋水共长天的感觉。",,
,2016-10-24,小龙,挺好的 很方便 值得一去 下次还来,,
,2016-10-24,老生游记,"昌,新建的一个广场，取自秋水共长天一色的意境，很不错的地方。",,
,2016-10-24,阿迅游世界,晚上晃荡晃荡坐车去了赣江对岸的秋水广场，去看看这气派的新政府大楼和宽敞的秋水广场还有一字排开的小吃店，真是记不起下午的时候自己还在怎样的一条路上走着。这就是一个城市的味道吧，他正高速的发展着，却还不曾甩掉旧时的尾巴，是彻底改头换面还是越拉越长而脱节我没法预测。,共8张》,
,2016-10-24,浪迹天涯,这里夜色很美，音乐喷泉很有特色,,
,2016-10-23,96374566666,"这儿是来南昌必看的,之一吧！",,
,2016-10-23,谷雨-,真心值得一去，对于我这种没见过喷泉表演的而言，秋水广场音乐喷泉表演，真的很好看，有点小震撼，提前选好观看角度很重要，虽然是淡季去的，但是观看的人还是密密麻麻的，去靠江那边看，以那些大楼为背景，应该是最好的。,,
,2016-10-22,李翔,"广场就在,，晚上观看前可以先在两边散散步，观看喷泉的人很多，每天只表演一次，建议夏天去观看，湿身了也不会冷，每晚八点多开始。",,
,2016-10-22,_WeCh****27765,非常好，晚上去还有喷泉看，喷泉非常好看，值得去,,
